-806382.19	3784865.46
-764543.86	3779704.71
-720411.40	3763255.58
-711584.11	3754926.82
-690207.99	3742320.41
-682443.65	3740084.47
-669379.31	3746052.55
-668375.39	3745989.98
-666055.76	3746303.27
-662342.54	3747713.47
-659318.73	3749476.10
-656081.09	3752162.31
-653546.89	3755424.98
-648622.66	3765339.82
-647199.80	3768533.41
-646590.08	3769716.86
-646188.41	3770096.32
-644429.08	3770628.46
-643680.52	3770637.17
-639999.46	3770150.34
-635740.61	3769026.55
-629626.88	3767331.49
-627896.72	3766768.20
-627047.98	3766080.04
-626361.96	3765181.41
-620806.96	3753656.04
-615920.74	3743787.15
-603221.66	3737161.11
-597796.67	3735632.61
-595657.44	3734703.31
-594377.34	3733642.74
-594057.67	3733180.98
-593472.43	3731444.15
-593186.49	3728595.20
-593528.32	3714816.42
-593696.86	3714167.08
-594170.95	3713066.64
-594784.23	3712132.64
-595633.97	3711435.51
-596602.26	3703704.17
-587338.27	3687656.11
-586585.65	3686852.27
-574316.52	3679772.02
-572404.53	3679366.53
-569439.44	3679303.55
-567810.80	3679985.57
-566820.01	3681336.55
-566655.16	3681954.44
-566640.31	3683368.12
-567290.84	3688971.30
-567195.57	3690474.05
-566207.81	3691008.78
-550744.18	3691583.14
-540593.66	3687036.45
-540081.46	3686785.47
-537811.93	3684418.05
-537054.87	3683618.39
-536371.75	3681189.71
-536088.87	3678345.88
-536416.36	3677076.31
-539036.33	3663599.51
-540359.77	3643670.33
-539998.07	3641700.71
-535418.66	3627828.48
-523936.07	3612145.07
-522182.23	3610034.22
-518225.86	3607011.57
-517601.56	3606850.73
-515017.26	3606827.99
-514328.70	3606914.64
-512859.82	3607772.66
-512009.60	3608478.00
-510767.70	3611138.41
-509445.75	3615991.60
-507440.56	3616257.12
-505219.24	3616163.48
-502471.40	3615036.50
-498195.25	3613136.12
-497589.32	3612192.20
-497081.48	3610374.29
-496395.47	3609489.01
-495171.57	3609171.76
-489899.53	3608287.52
-487699.90	3608199.47
-486466.89	3608509.70
-484226.29	3610147.10
-482914.66	3611960.59
-481690.56	3613055.60
-481001.53	3613144.72
-477708.56	3612718.04
-477163.95	3612470.25
-470091.41	3608740.46
-469626.00	3608433.49
-455036.16	3596389.08
-454650.73	3595993.05
-454585.52	3595267.52
-454284.72	3593684.67
-453527.72	3592109.14
-453220.29	3591653.33
-451863.07	3589891.95
-448675.47	3586093.13
-444028.40	3584578.23
-442119.59	3584171.13
-441356.93	3584195.95
-440813.23	3584421.08
-434404.68	3590448.35
-433632.94	3591227.40
-430397.12	3595245.45
-429768.73	3596188.49
-429312.38	3597264.71
-429459.07	3597899.06
-430288.03	3600198.12
-430515.48	3600741.55
-426823.27	3603265.57
-420070.07	3606839.19
-412218.01	3611372.38
-397698.91	3619882.70
-394862.99	3621704.07
-392628.77	3622547.61
-383848.44	3621635.99
-383303.55	3621393.05
-382941.22	3621001.91
-382024.05	3618797.37
-381748.59	3617530.98
-381289.04	3616444.70
-375221.62	3606716.06
-371885.60	3602280.32
-367112.38	3598853.36
-364580.78	3598217.59
-363266.51	3598133.66
-362822.06	3598460.42
-360725.81	3603395.89
-360647.08	3604113.88
-360798.34	3604748.01
-361829.92	3606796.78
-362588.15	3609964.33
-362734.06	3611381.55
-362576.15	3612787.43
-360862.62	3615792.26
-360415.51	3615617.57
-351565.09	3611786.52
-350785.66	3611003.16
-350633.82	3610370.02
-350663.59	3608959.91
-350431.55	3608386.57
-340481.29	3596524.76
-339958.76	3596286.29
-330114.86	3593317.48
-315497.22	3593266.86
-297682.12	3591188.41
-296371.72	3590957.62
-295322.47	3590484.92
-294171.42	3589287.32
-290842.38	3584852.08
-284073.96	3575137.06
-283940.14	3573979.86
-284258.17	3571663.20
-284423.22	3568846.68
-284292.36	3568214.88
-283975.36	3567734.82
-277538.93	3558946.43
-276011.79	3557364.82
-272503.76	3553904.79
-263574.76	3550475.95
-259301.63	3550446.83
-257997.20	3550660.20
-257061.25	3551386.03
-254608.92	3553573.20
-254290.02	3554035.15
-232722.31	3565052.40
-232034.74	3565097.63
-231502.28	3564860.20
-230462.72	3563987.49
-233149.39	3571175.85
-242347.22	3582169.34
-243858.96	3585345.94
-244072.76	3585883.85
-244158.76	3587391.36
-243121.17	3591093.75
-244154.25	3597863.57
-248914.76	3606020.91
-254153.97	3614852.24
-255127.54	3616197.58
-257198.98	3618827.59
-258693.35	3620407.05
-260835.27	3621441.28
-261834.13	3620090.27
-262316.77	3619947.52
-264747.53	3620582.79
-270170.28	3622437.23
-280460.65	3626013.95
-295634.22	3635784.20
-304459.02	3642446.90
-304847.48	3642867.63
-305056.10	3643408.09
-306052.25	3646014.98
-307131.13	3648611.09
-307791.76	3648866.36
-319594.46	3653263.23
-323808.88	3653664.94
-326329.34	3654227.57
-341102.47	3662181.99
-343388.01	3666850.47
-343729.22	3670410.63
-345896.04	3678057.45
-347701.11	3683275.69
-348593.77	3684559.60
-352280.23	3685495.34
-361418.75	3690912.92
-368471.03	3699236.82
-371380.65	3708776.34
-371834.40	3709894.73
-372656.19	3710587.84
-374048.88	3710771.14
-374729.07	3710674.62
-378484.39	3708258.01
-380346.71	3706233.83
-381418.08	3705745.72
-385711.28	3705459.24
-386312.50	3705453.32
-389278.90	3706336.72
-394077.79	3708807.63
-396513.46	3710862.02
-397120.51	3711830.82
-400910.46	3716586.16
-403785.94	3719887.39
-407058.91	3722673.92
-407518.61	3723008.90
-408059.37	3723221.68
-412263.06	3723635.08
-417283.40	3724780.51
-418281.67	3725329.36
-419044.81	3726118.29
-420714.84	3728333.79
-422875.38	3734905.40
-425599.05	3748385.52
-425529.23	3758183.81
-425416.10	3761571.14
-425315.63	3767315.68
-425816.89	3779624.33
-428412.41	3789647.14
-428785.35	3790669.76
-430810.82	3794884.87
-428502.95	3807719.59
-417423.48	3829908.81
-417104.67	3830396.05
-410310.56	3833125.38
-409614.79	3833187.06
-408161.63	3833119.57
-404500.80	3832762.45
-397892.10	3839687.80
-396261.03	3841971.26
-395733.41	3842198.66
-389996.19	3842570.68
-389468.78	3842798.45
-379154.05	3853314.29
-378302.19	3854817.25
-378011.93	3856000.08
-378434.16	3858593.65
-378344.93	3860099.32
-377492.41	3861602.33
-375870.35	3863888.89
-375483.43	3864281.41
-369905.48	3867154.89
-368826.37	3867643.67
-366988.65	3868100.80
-366298.77	3868166.02
-356911.61	3868124.98
-354858.73	3867884.59
-352810.38	3866858.69
-351953.88	3866133.02
-350375.40	3863839.02
-349619.34	3863054.62
-348711.23	3862422.17
-341246.23	3858986.74
-340713.79	3858746.01
-339498.39	3858415.88
-337669.46	3860544.04
-336499.37	3860939.18
-331092.02	3860199.38
-327670.58	3859003.59
-327266.41	3858611.44
-326539.58	3857013.09
-325680.00	3856290.00
-323622.43	3856056.89
-317275.11	3856736.39
-316679.99	3856903.00
-312099.26	3858436.14
-309707.84	3860706.93
-308629.64	3861989.05
-305335.71	3864103.32
-303403.06	3865262.32
-295539.78	3868229.32
-294397.07	3868630.04
-292565.11	3869071.72
-287369.43	3869465.00
-275882.00	3863096.59
-269344.65	3856737.31
-262960.35	3847159.91
-262730.44	3846619.06
-260128.21	3837998.40
-259762.54	3835254.92
-259146.55	3832724.08
-258327.45	3831193.10
-257101.37	3830088.51
-256438.61	3830007.08
-252306.38	3830452.69
-249544.21	3833137.57
-244558.00	3835102.23
-243173.02	3835251.89
-235088.01	3835125.38
-229419.52	3834943.89
-228731.25	3834863.01
-224392.56	3833808.63
-222936.85	3832860.87
-221346.18	3831345.04
-220733.00	3831172.68
-201662.13	3828077.14
-200349.27	3828330.05
-198897.13	3829176.80
-197591.96	3830184.90
-196600.13	3831545.15
-194693.78	3831912.43
-191465.64	3831749.37
-190776.83	3831672.32
-179645.37	3828555.25
-172863.19	3826067.90
-171887.80	3825515.03
-171574.67	3825038.08
-165550.88	3823981.19
-156350.21	3829530.34
-151611.36	3832745.04
-145773.74	3838549.13
-145771.14	3838706.04
-159238.89	3844153.43
-159550.61	3844629.94
-159859.45	3845263.37
-159468.95	3846448.97
-157610.66	3848487.78
-156257.60	3849282.03
-144971.99	3861044.85
-142681.20	3861709.31
-140746.49	3862902.69
-140372.33	3863273.57
-137906.55	3867065.31
-137460.90	3867372.23
-136915.18	3867614.66
-135468.68	3867529.23
-119531.52	3862932.97
-118021.86	3862064.81
-117271.73	3861270.86
-116257.43	3859938.79
-115303.46	3857790.99
-114227.50	3857306.08
-97846.72	3852493.02
-96471.05	3852351.91
-95093.62	3852493.83
-91203.35	3853174.34
-86226.19	3854348.56
-85756.10	3854657.85
-84987.27	3855435.08
-83912.37	3857465.87
-84432.88	3861991.21
-84797.40	3862371.57
-87485.58	3863560.41
-87554.11	3864125.93
-87148.56	3865314.52
-85847.75	3867908.59
-85549.36	3868376.52
-71408.43	3884639.25
-70940.47	3884950.22
-67964.36	3886590.14
-66883.56	3887052.68
-64824.24	3887288.14
-60096.76	3887568.30
-52689.23	3890157.72
-34232.79	3904007.46
-25629.23	3912802.19
-25335.57	3913272.21
-24357.16	3922750.97
-24646.91	3924008.36
-35574.07	3940312.02
-35937.40	3940690.41
-41126.57	3944199.51
-42170.34	3944675.43
-47219.11	3946585.04
-48506.56	3946843.11
-53147.98	3947247.16
-58639.01	3947753.40
-59024.84	3948164.83
-60761.43	3964097.61
-60550.33	3976939.72
-60545.94	3977567.60
-60228.58	3978037.18
-59717.17	3978283.76
-58262.05	3978368.72
-56204.06	3978260.24
-55573.62	3978413.15
-53219.15	3979121.14
-52684.24	3979337.81
-44430.67	3982933.86
-33410.08	3990138.77
-27976.59	3994923.60
-27128.38	3995611.76
-23154.79	3998584.43
-19552.79	3998668.68
-15901.85	3999415.01
-15370.42	3999665.03
-3743.60	4005273.90
-1281.05	4008099.58
-580.79	4008978.38
9742.99	4015295.59
10345.69	4015453.26
23924.25	4016485.06
40851.50	4017177.42
43046.29	4017250.20
47377.05	4016995.19
48087.68	4016899.94
50065.08	4017226.01
50618.86	4017448.32
58861.71	4021489.78
66121.01	4024211.06
74899.79	4026230.50
75499.22	4026392.71
76433.48	4026997.82
77483.42	4028262.17
77955.05	4029366.14
79792.76	4033779.25
81871.49	4040298.72
82034.60	4040929.05
83285.85	4045965.23
83158.48	4051616.88
83000.69	4053060.05
82735.93	4054384.02
84393.72	4057909.69
85476.96	4059961.09
87482.56	4063404.57
91988.05	4068192.88
93674.66	4069687.74
94602.57	4070325.83
95957.67	4071250.84
96506.78	4071476.94
97179.21	4071390.53
97801.39	4071554.59
98253.26	4071873.71
100477.51	4074286.91
102529.85	4076885.79
103695.22	4079632.20
105313.88	4084268.01
107635.31	4093780.72
107646.50	4094768.39
109862.95	4100375.90
115468.16	4108453.48
126949.16	4119574.98
129480.53	4122470.35
130620.45	4124183.31
131079.75	4125289.11
132696.72	4130087.70
132942.44	4134110.39
132345.41	4134258.04
131501.85	4134966.78
129850.53	4138772.16
129768.13	4139462.54
129863.95	4140970.60
130455.52	4142675.11
136984.64	4156404.20
139414.24	4163644.33
143132.86	4169440.78
144675.07	4170221.52
145888.94	4171309.89
152852.45	4180631.86
157058.98	4187301.11
159060.71	4191514.51
159141.84	4192238.61
158205.97	4194791.39
159406.52	4199463.15
159558.04	4200093.71
158644.80	4202305.32
158260.51	4202674.89
158037.34	4203235.45
156678.06	4206538.17
147413.92	4234306.83
148387.83	4245780.13
148990.20	4248616.36
149531.16	4250099.95
150301.48	4251650.59
150453.89	4252280.83
150336.08	4253962.09
150729.25	4263049.46
148565.47	4274120.11
144252.43	4302846.08
149210.16	4312532.57
155657.65	4321559.17
156554.87	4322046.40
157175.40	4321274.12
166270.92	4328476.77
167985.98	4329955.14
168427.16	4331124.51
169897.08	4336548.97
171485.35	4338369.14
172860.39	4339307.35
175813.81	4340153.32
177281.88	4341000.34
180023.07	4345230.39
180415.81	4346399.24
180499.68	4347874.92
180413.90	4348594.89
178981.82	4353591.61
182587.88	4357329.28
184107.87	4360938.24
183597.78	4361961.32
183366.13	4364088.71
183383.35	4366410.19
183532.14	4367040.48
184065.25	4368054.81
188201.25	4372412.74
204210.87	4381792.56
218988.53	4390103.74
223862.94	4395094.06
223864.44	4395878.58
224176.74	4396326.23
224976.37	4397444.22
225266.20	4397828.44
227147.09	4399009.85
228287.45	4399511.53
235876.34	4401073.00
237781.64	4401378.37
238452.64	4401303.91
254622.68	4398965.93
268119.52	4396133.50
274819.91	4395193.21
276210.63	4395051.94
279751.99	4396111.94
283785.18	4397003.50
284546.10	4396997.88
286161.69	4396332.04
293320.84	4388492.73
295633.85	4385188.09
296707.61	4382340.68
298292.16	4380076.03
299733.66	4379219.33
305857.23	4377344.26
307086.76	4374941.26
307405.18	4374482.67
313707.43	4368883.62
314158.90	4368556.10
318788.24	4366882.36
330123.74	4365036.54
331564.02	4364937.31
333473.59	4365327.76
333851.22	4365719.60
333330.73	4368302.88
333563.40	4368845.69
336820.16	4369071.66
340011.33	4368136.25
342762.32	4367151.03
345639.45	4365419.57
350867.17	4361873.27
366337.45	4360849.11
371661.48	4363189.76
372656.14	4363737.04
372653.52	4364332.55
372138.19	4367008.18
379126.33	4369343.51
383926.45	4370337.38
384537.26	4370180.44
387792.75	4366519.78
389999.51	4363997.71
391511.69	4362444.10
392727.92	4362759.51
395773.48	4365088.34
402650.41	4368309.21
407726.36	4368857.12
414429.81	4368821.42
415040.26	4368664.09
416803.01	4367787.12
421803.47	4368545.95
429794.41	4369679.19
436264.91	4368793.68
441729.04	4365095.49
449492.92	4360177.12
468030.74	4349426.94
491376.21	4342957.12
492672.07	4342719.06
500445.59	4343938.64
500968.24	4344159.17
505090.89	4346827.97
510034.33	4344051.70
527891.20	4333542.46
534190.79	4325899.41
536481.01	4321175.53
537852.45	4318026.75
540336.79	4309637.10
541032.35	4307199.16
540887.43	4306560.33
538809.39	4299604.73
537877.26	4296620.97
536518.77	4293327.52
535206.61	4290759.12
534984.19	4290210.38
534838.30	4289572.43
534978.75	4287380.47
535135.65	4286761.91
535447.56	4286278.50
538401.07	4283042.01
539557.87	4281858.49
540996.47	4281008.53
541375.41	4280593.53
544562.83	4274920.48
544720.56	4274302.05
544725.26	4273516.47
542640.86	4263255.83
542493.53	4262617.55
536389.33	4253231.33
535013.08	4252294.42
533431.15	4251595.98
531373.84	4251371.22
526244.53	4251645.36
523355.85	4251495.65
522075.57	4251258.67
519619.62	4250033.59
517643.37	4247902.76
516660.64	4245892.28
516949.41	4245407.48
517416.90	4245090.00
519392.75	4244772.50
522219.67	4244035.99
527917.95	4238134.48
528076.74	4237484.62
527979.34	4236786.70
520955.84	4211852.51
520480.41	4210753.83
518817.31	4208544.65
516901.53	4206602.76
515461.42	4205759.69
511876.94	4204754.48
510491.55	4203790.39
509731.52	4203021.51
508517.63	4200369.26
508366.64	4198944.57
510268.09	4194531.75
511185.15	4191536.53
511161.82	4189963.10
510938.69	4185011.54
510862.15	4184315.04
509090.67	4178265.49
507328.02	4172780.91
506571.61	4171131.58
505201.20	4169414.57
504210.37	4167279.87
501741.55	4160372.55
501675.62	4158261.03
502146.40	4157156.47
502660.48	4156117.56
504563.89	4154155.73
504786.52	4153602.31
504322.06	4147787.97
501894.20	4140882.10
501334.45	4139842.70
486989.94	4123315.70
486222.53	4122548.00
485226.48	4121988.46
484024.54	4121699.79
481131.33	4121693.02
480594.94	4121473.57
479827.19	4120676.23
478694.75	4118725.24
473573.24	4108910.45
473259.69	4107666.55
473238.56	4105463.74
473149.54	4096245.34
473977.10	4089560.87
475430.49	4082377.30
475653.80	4081823.94
476104.28	4081502.62
479690.04	4080476.34
480683.90	4079903.26
482575.55	4077870.92
483719.32	4075891.68
486300.43	4071068.21
488881.92	4065867.84
489556.87	4064994.98
490417.16	4064258.03
493762.39	4063002.18
495751.59	4061891.08
496587.69	4061153.30
497196.28	4060213.20
501068.58	4050812.49
501356.86	4049571.41
501503.17	4039640.18
501423.13	4038125.33
498656.00	4028370.38
498287.33	4027217.27
497977.11	4026727.62
496682.97	4025708.59
490889.89	4023867.18
490425.47	4023557.36
489802.05	4022609.63
489644.39	4021971.75
489033.66	4018666.41
489053.01	4017880.51
489258.14	4017263.24
489575.45	4016777.62
491005.43	4015916.45
493914.72	4014950.06
494369.09	4014630.54
494662.97	4014142.87
494819.54	4013522.92
494740.28	4012795.28
493838.43	4008246.09
493524.28	4006969.41
480822.47	3986249.64
476625.38	3979570.88
475319.86	3978555.85
474502.42	3978201.78
472873.22	3977068.36
471504.68	3972339.81
471946.56	3962426.42
473973.77	3951152.76
476171.00	3939951.02
481798.66	3926896.17
481955.16	3926276.03
482927.10	3920197.34
483231.22	3917352.66
483162.41	3915052.21
482454.86	3906177.35
481912.42	3903568.41
481057.82	3901289.56
480755.12	3899228.58
480805.72	3879515.32
481243.15	3876049.50
482480.39	3870992.07
485201.63	3861270.54
493091.26	3841055.11
493397.49	3838617.23
494537.08	3831102.87
495141.98	3827804.57
499176.99	3818160.68
499030.90	3817618.78
499162.69	3816179.04
499480.37	3814939.80
499474.27	3814254.72
494981.94	3800404.43
494405.90	3798086.82
493572.13	3796594.95
484321.75	3781090.78
483624.82	3780204.14
482016.14	3778481.50
479810.92	3776288.37
478892.39	3774886.93
477120.88	3770391.83
476816.30	3769117.84
475813.65	3763218.92
474496.10	3754318.22
472826.51	3745502.32
471938.69	3740513.73
470462.10	3725449.29
470444.79	3723877.96
470815.33	3716389.08
470894.67	3714885.94
471954.87	3708564.18
475555.09	3704988.32
476093.38	3704600.28
476851.76	3704113.58
478071.76	3703801.76
497934.03	3701399.20
498613.54	3701343.04
509094.03	3704038.72
509633.80	3704258.48
514371.24	3706445.83
516675.89	3710381.24
517513.06	3711089.08
519499.41	3711393.48
526170.81	3711281.13
528292.90	3711406.48
529527.71	3711730.82
531142.42	3713210.32
532135.94	3714621.15
536250.52	3719109.06
551174.49	3730077.21
557835.75	3729957.52
573795.71	3733110.27
574412.28	3733244.14
581298.97	3735419.89
582903.02	3736122.36
587260.85	3738704.21
589803.85	3741450.27
593548.06	3747893.46
597900.99	3755230.58
598299.61	3755602.92
611662.84	3764910.85
612808.39	3765304.36
621081.68	3767169.62
622535.76	3767082.35
639107.95	3759987.76
640853.96	3758635.27
641689.12	3757783.17
642307.40	3756821.28
642599.57	3755551.55
643148.83	3754522.50
643526.39	3754141.16
644585.72	3753651.17
648655.47	3752311.77
649161.67	3752222.59
653381.53	3752280.49
670861.47	3748863.94
672397.17	3748067.41
679365.39	3744947.66
684252.78	3742867.11
688218.59	3741442.87
698229.12	3738636.12
699665.86	3738528.58
701960.22	3739307.41
709381.78	3742665.61
713885.13	3744284.59
717327.62	3744750.95
723634.05	3744877.24
736614.89	3753936.13
747968.97	3762270.41
749587.87	3762814.34
753920.55	3767077.72
759527.45	3766029.48
762753.77	3764205.34
764856.12	3764740.96
766059.75	3764403.67
766987.73	3763791.86
769055.28	3761891.38
770035.58	3761252.39
776604.18	3757667.39
782414.50	3756508.80
783805.52	3756347.73
794189.38	3755600.62
795331.19	3755986.58
802061.67	3758292.95
803125.11	3759554.57
803517.08	3760755.54
804035.37	3763323.01
804648.77	3764291.49
805650.82	3764823.73
807168.87	3765213.52
823061.03	3765760.78
823744.95	3765666.75
824817.02	3765199.48
826114.94	3764154.46
827184.68	3763686.38
833003.59	3762529.16
835763.78	3762221.76
836375.55	3762373.74
839494.30	3764621.85
842716.06	3766030.95
843995.30	3766278.09
844773.11	3766257.78
847831.89	3765445.89
853491.54	3764413.02
865030.01	3764805.90
870510.73	3766665.91
871342.31	3767377.92
880587.38	3780493.16
881216.19	3782227.20
881351.59	3783628.13
881494.41	3793733.37
892643.30	3812483.63
893104.08	3813602.80
893399.86	3814862.12
893547.14	3817842.66
894385.29	3820136.08
894929.36	3821168.61
896214.91	3822970.57
897508.86	3823986.03
902954.47	3827003.25
905472.64	3827702.79
907672.32	3827613.74
909591.49	3828095.95
911796.30	3828923.61
912703.76	3829554.04
919280.91	3836927.48
919962.02	3837788.27
920118.53	3838435.63
918056.07	3842701.24
917981.06	3843419.76
918355.57	3844595.19
923458.57	3854723.09
924519.77	3855972.10
934216.51	3864984.50
942620.12	3868093.01
944670.64	3869103.66
945751.46	3870356.17
947189.17	3873574.32
948189.58	3876492.29
949542.09	3879797.29
950536.52	3881135.83
951458.48	3881772.82
952524.43	3882236.51
958775.86	3883771.58
961614.19	3884777.74
962512.90	3885382.23
962832.09	3885858.86
963056.36	3887209.83
960452.23	3889260.36
960141.01	3890521.23
960905.23	3892121.41
965016.38	3897279.36
965796.10	3898060.36
969740.46	3899318.77
971132.99	3899473.44
971747.54	3899289.30
972660.05	3898663.81
975715.94	3902174.79
975863.72	3904306.58
977227.36	3914222.10
977777.85	3914820.90
985697.22	3921495.37
986486.79	3922046.39
987725.51	3923432.92
992633.75	3930851.54
993489.80	3932435.96
994983.87	3936400.49
995582.72	3937417.69
997197.27	3938836.05
1000340.31	3940430.46
1004016.94	3941265.66
1007841.74	3944428.88
1008693.82	3945159.74
1009963.85	3946952.41
1014106.02	3952841.31
1017834.50	3960108.43
1017826.25	3966051.97
1017995.57	3966703.99
1021127.41	3972890.43
1030010.95	3987253.79
1032633.88	3989337.55
1037388.21	3993069.32
1038407.34	3993571.29
1039028.14	3993709.31
1042773.98	3993780.83
1043400.91	3993667.12
1047702.28	3992817.45
1048834.44	3992963.44
1049333.06	3993308.91
1057397.95	4001410.63
1057750.78	4001928.26
1059351.29	4006458.69
1062375.51	4015941.73
1065647.24	4026502.99
1074777.24	4034093.31
1076211.81	4034937.61
1080394.13	4037645.51
1081313.42	4038299.15
1091596.36	4046626.08
1092694.81	4047777.77
1093193.51	4048855.01
1093527.18	4050068.64
1093931.09	4053602.30
1096203.27	4058356.23
1097163.30	4059618.91
1097653.37	4059998.12
1099108.80	4060057.56
1101799.49	4059231.49
1107035.90	4059113.50
1118029.91	4062377.46
